recipientid,case_status,case_reopened,case_isactive,demo_familysize,demo_deceasedcount,demo_eduburden,demo_maritalvuln,med_disability,med_chronic,med_urgent,med_count,house_isrented,house_rent,house_infra,house_elec,house_ratio,fin_balance,fin_status,hist_lastmonth,xgboost_suggestion,group_id,max_budget,min_allocation,max_allocation,min_cases,amount_allocated
857f9bd3,0,0,1,5,0,7,4,0,0,0,6,1,1500,0,1,0.2,166.3818577,1,190.7482637,533.8749,14,300,300,300,1,0.0
c7a84fe5,0,1,1,7,0,1,2,7,4,0,4,1,800,0,0,0.142857143,122.5765148,1,881.2495283,836.147,14,300,300,300,1,0.0
8003c1a3,0,0,1,8,2,11,4,0,4,0,6,0,0,0,1,0.125,57.6951145,1,217.1553335,748.2202,14,300,300,300,1,0.0
9631eaa3,0,1,1,6,1,18,1,7,4,0,1,1,1500,0,1,0.166666667,72.94462324,1,791.732893,1013.9064,14,300,300,300,1,0.0
2ec17b8d,0,1,1,8,0,6,1,0,4,0,3,1,800,1,1,0.125,382.521595,1,559.3952446,614.3865,14,300,300,300,1,0.0
7928da5b,0,0,1,3,1,18,5,0,4,1,3,0,0,0,0,0.333333333,478.9342799,1,302.5039604,735.2696,14,300,300,300,1,0.0
ae44706a,0,2,1,7,1,11,1,0,4,1,9,1,400,0,1,0.142857143,321.9989768,1,668.5884186,729.9968,14,300,300,300,1,0.0
5b13f62b,0,2,1,4,0,10,4,7,4,0,1,1,400,1,1,0.25,317.9751152,1,66.25469695,633.945,14,300,300,300,1,0.0
f9a4e8e9,0,2,1,8,1,1,0,0,4,1,6,1,800,0,1,0.125,491.1975268,1,520.3463369,822.3579,15,2000,200,250,10,0.0
14fcfdae,0,1,1,6,1,17,5,7,4,1,3,0,0,1,1,0.166666667,261.6157639,1,805.905647,1235.0962,15,2000,200,250,10,200.0
7b92873e,0,0,1,4,1,18,2,0,4,0,9,0,0,1,1,0.25,460.2309892,1,301.3983774,567.8088,15,2000,200,250,10,0.0
9a203cd7,0,0,1,1,0,19,5,0,0,1,1,0,0,1,1,1.0,285.3220913,1,981.541393,228.8975,15,2000,200,250,10,0.0
e8d8ffda,0,1,1,6,1,6,3,7,0,0,2,0,0,1,0,0.166666667,434.2326706,1,16.89335507,861.5438,15,2000,200,250,10,0.0
3a26bf13,0,0,1,3,2,1,0,7,4,1,8,0,0,1,1,0.333333333,192.3558249,1,537.0072866,969.5985,15,2000,200,250,10,200.0
829f4cac,0,2,1,5,1,10,3,0,0,1,0,0,0,0,1,0.2,201.2153628,1,909.6649716,462.4425,15,2000,200,250,10,0.0
0d578871,0,2,1,3,0,9,4,7,0,0,2,1,400,1,0,0.333333333,114.8978418,1,98.02344058,580.0067,15,2000,200,250,10,0.0
614ec49f,0,1,1,7,1,18,3,7,4,1,7,1,1500,1,1,0.142857143,193.5383843,1,794.2807174,1436.5494,15,2000,200,250,10,200.0
1d5cd930,0,1,1,8,0,16,0,7,4,1,9,0,0,0,0,0.125,315.0927845,1,410.2981068,1210.8915,15,2000,200,250,10,200.0
43de9c7c,0,2,1,3,2,16,3,0,4,1,8,1,1500,1,1,0.333333333,443.3348783,1,891.7917115,739.31,15,2000,200,250,10,0.0
a7aef4f8,0,0,1,3,1,18,5,0,0,1,2,0,0,0,1,0.333333333,177.4830155,1,862.4175403,442.4043,15,2000,200,250,10,0.0
6f677a62,0,0,1,8,1,17,2,7,4,0,9,1,1500,1,1,0.125,75.55509243,1,124.0968761,1069.6634,15,2000,200,250,10,200.0
3c1414ff,0,0,1,1,2,19,3,0,4,0,4,1,800,0,1,1.0,387.1077791,1,818.8328992,461.3492,15,2000,200,250,10,0.0
87800d4d,0,0,1,4,2,6,3,0,4,1,7,1,800,1,1,0.25,209.9193912,1,467.8925281,693.7229,15,2000,200,250,10,0.0
6eec63af,0,1,1,6,0,10,1,7,4,1,3,1,1500,1,1,0.166666667,80.25770764,1,550.9952833,1209.8944,15,2000,200,250,10,200.0
213da783,0,2,1,2,2,1,3,0,0,1,7,1,800,1,1,0.5,461.5004197,1,736.0540145,420.4122,15,2000,200,250,10,0.0
2df26d75,0,0,1,5,0,13,1,7,4,0,9,1,800,0,1,0.2,255.7541824,1,127.0532502,671.84,15,2000,200,250,10,0.0
de7199e0,0,2,1,6,1,17,5,7,0,1,3,1,400,1,1,0.166666667,35.82530712,1,241.1104477,1314.0842,15,2000,200,250,10,200.0
20d0b54e,0,2,1,6,0,5,4,0,0,0,2,1,800,1,1,0.166666667,336.7449058,1,241.8194823,512.1337,15,2000,200,250,10,0.0
e2a99344,0,1,1,4,1,2,4,0,0,0,9,0,0,0,1,0.25,79.19463059,1,888.351377,429.4966,15,2000,200,250,10,0.0
7397db9b,0,2,1,4,0,5,0,0,4,1,3,0,0,1,1,0.25,425.9197384,1,990.4716723,420.0469,15,2000,200,250,10,0.0
e5ceeaa5,0,1,1,1,2,4,0,0,0,1,2,0,0,0,1,1.0,85.05062309,1,198.0797306,216.3044,15,2000,200,250,10,0.0
2d124024,0,2,1,2,2,12,4,7,4,0,2,1,400,1,1,0.5,198.2377144,1,546.9958503,707.0154,15,2000,200,250,10,0.0
89c94e61,0,2,1,6,2,18,3,0,4,0,0,0,0,1,1,0.166666667,384.8184834,1,848.7524667,742.6484,15,2000,200,250,10,0.0
5fe0dc3f,0,1,1,1,2,0,1,7,4,0,3,0,0,0,1,1.0,185.4773232,1,304.2045181,466.0019,15,2000,200,250,10,0.0
61f05cf1,0,1,1,8,0,10,2,0,4,0,2,0,0,0,1,0.125,322.7209166,1,231.1308636,584.909,15,2000,200,250,10,0.0
a606732f,0,2,1,6,1,0,3,0,0,0,2,0,0,0,0,0.166666667,32.94356966,1,539.5756296,537.0716,15,2000,200,250,10,0.0
7cfa9d76,0,1,1,4,2,6,1,0,4,1,0,1,1500,0,1,0.25,70.01961563,1,92.08049312,743.8392,15,2000,200,250,10,0.0
4eb786fb,0,0,1,2,2,11,5,0,4,0,4,0,0,1,1,0.5,472.5807286,1,342.499993,481.8788,15,2000,200,250,10,0.0
a5faca6d,0,2,1,1,1,19,5,7,4,0,5,0,0,0,1,1.0,234.944954,1,595.3733665,589.0339,15,2000,200,250,10,0.0
c017d192,0,0,1,6,2,11,4,7,0,0,2,0,0,0,1,0.166666667,244.2159302,1,57.68328458,741.2067,15,2000,200,250,10,0.0
4caf31dc,0,1,1,2,0,1,3,0,4,1,5,0,0,1,1,0.5,112.8653842,1,69.48682475,334.0363,15,2000,200,250,10,0.0
cab3b028,0,1,1,5,1,9,4,0,4,1,0,0,0,1,1,0.2,335.2900254,1,111.6366872,695.2426,15,2000,200,250,10,0.0
8b5b54bb,0,2,1,4,2,0,0,7,4,0,1,0,0,0,0,0.25,234.1504738,1,770.7286153,613.3621,15,2000,200,250,10,0.0
a690a776,0,1,1,2,0,15,2,7,4,1,4,1,800,1,1,0.5,355.7564502,1,59.63754608,922.9701,15,2000,200,250,10,0.0
9e8904ef,0,1,1,6,1,18,3,0,0,0,1,1,400,0,1,0.166666667,477.1893001,1,431.1064873,648.5128,15,2000,200,250,10,0.0
a4633cf6,0,2,1,3,2,17,0,7,0,1,6,0,0,1,0,0.333333333,188.8299554,1,749.2903605,876.9722,15,2000,200,250,10,0.0
33a0dcba,0,2,1,2,0,14,3,7,4,1,1,0,0,0,1,0.5,163.3780236,1,521.3340857,816.4377,15,2000,200,250,10,0.0
f1843bdc,0,0,1,7,0,10,5,0,0,1,3,0,0,1,1,0.142857143,22.91684217,1,562.9312315,511.0014,15,2000,200,250,10,0.0
66fbac99,0,0,1,7,1,6,2,0,0,1,3,1,1500,0,1,0.142857143,4.793008871,1,795.5633625,696.2423,15,2000,200,250,10,0.0
7c1bcd54,0,1,1,3,1,15,1,0,0,0,8,0,0,1,1,0.333333333,141.5382196,1,865.8414754,413.14,15,2000,200,250,10,0.0
0d09b451,0,0,1,7,1,15,4,7,0,1,6,0,0,1,1,0.142857143,232.4307636,1,553.4448319,1211.7729,15,2000,200,250,10,200.0
575c8f08,0,0,1,7,0,10,3,7,0,0,1,0,0,0,1,0.142857143,130.41554,1,757.8462929,605.826,15,2000,200,250,10,0.0
7e1b67c8,0,1,1,2,0,2,3,0,0,0,5,0,0,0,1,0.5,90.38797742,1,466.0035144,138.4045,15,2000,200,250,10,0.0
f58c9201,0,2,1,3,2,14,2,7,4,1,3,1,800,0,1,0.333333333,204.6865635,1,407.0849728,1181.349,15,2000,200,250,10,200.0
1591285b,0,0,1,7,2,10,2,0,0,0,7,0,0,1,1,0.142857143,468.0734933,1,696.1459249,602.0729,15,2000,200,250,10,0.0
7f47aa9b,0,0,1,1,0,18,1,0,0,0,8,0,0,1,1,1.0,196.2521586,1,218.5484615,188.1971,15,2000,200,250,10,0.0
6b001661,0,2,1,8,0,8,3,0,4,1,9,0,0,1,1,0.125,491.795396,1,850.3627877,655.824,15,2000,200,250,10,0.0
10558368,0,2,1,1,0,13,2,0,4,1,2,1,1500,1,1,1.0,10.81966247,1,50.60138712,559.5915,15,2000,200,250,10,0.0
e5d67290,0,1,1,2,1,11,0,7,0,1,5,0,0,0,1,0.5,10.00734659,1,190.7160102,761.4009,15,2000,200,250,10,0.0
c14755ba,0,2,1,1,0,11,1,7,0,1,6,0,0,1,1,1.0,215.9264329,1,719.8303117,605.6908,15,2000,200,250,10,0.0
3a085505,0,2,1,7,2,0,1,7,4,1,6,1,800,1,1,0.142857143,314.1282969,1,381.3358171,1309.7357,15,2000,200,250,10,200.0
d66ca643,0,0,1,2,0,0,2,7,0,0,7,1,800,0,1,0.5,443.5709993,1,4.025278854,406.0888,15,2000,200,250,10,0.0
3e29e68d,0,0,1,5,2,14,0,0,4,1,8,1,1500,0,1,0.2,339.679395,1,217.791,853.8036,16,350000,500,2000,150,417.29650949999996
eb132bd5,0,0,1,3,0,11,5,7,4,1,7,0,0,0,1,0.333333333,414.5660148,1,825.9736696,947.8651,16,350000,500,2000,150,463.26906762499993
cd540fed,0,2,1,2,1,9,0,0,0,0,0,1,1500,0,1,0.5,213.746936,1,152.8888456,434.4613,16,350000,500,2000,150,0.0
3707c985,0,2,1,2,1,6,0,7,0,1,6,0,0,1,1,0.5,142.3276967,1,103.4461167,788.6671,16,350000,500,2000,150,453.48358249999995
2eb28c7d,0,1,1,7,1,5,2,0,4,0,0,0,0,1,1,0.142857143,65.18251209,1,619.1496593,695.2894,16,350000,500,2000,150,347.6447
6ebe2821,0,1,1,1,0,8,0,7,4,1,3,0,0,1,1,1.0,297.7513003,1,898.7405451,737.5199,16,350000,500,2000,150,424.0739425
79ee0ee6,0,0,1,6,0,15,0,7,4,1,5,1,1500,1,1,0.166666667,346.7307895,1,11.22088998,1379.2103,16,350000,500,2000,150,674.0890341249999
724bb7ce,0,2,1,7,2,9,4,7,4,0,8,0,0,1,1,0.142857143,94.82381501,1,368.8846224,910.7098,16,350000,500,2000,150,455.3549
38652756,0,1,1,7,2,17,0,0,4,1,0,0,0,0,1,0.142857143,485.4701418,1,776.0489589,717.1632,16,350000,500,2000,150,350.51351399999993
6c14164e,0,1,1,2,2,12,0,7,4,0,1,0,0,0,1,0.5,171.6242974,1,94.46611794,572.4953,16,350000,500,2000,150,286.24765
df73eee3,0,2,1,8,1,7,2,0,0,1,4,0,0,0,1,0.125,426.775114,1,751.6307936,568.4679,16,350000,500,2000,150,277.838686125
aa594987,0,0,1,5,0,18,2,7,4,0,6,0,0,1,1,0.2,480.300405,1,765.852304,700.5271,16,350000,500,2000,150,297.7240175
cad2d981,0,2,1,6,0,14,0,7,0,1,8,0,0,1,1,0.166666667,433.5157994,1,288.5662792,814.7594,16,350000,500,2000,150,398.21365675
0dbfaaf4,0,1,1,1,1,13,2,0,4,1,5,0,0,0,1,1.0,181.9694417,1,268.6315516,508.7069,16,350000,500,2000,150,292.5064675
e48bec01,0,2,1,7,0,10,1,7,4,0,2,0,0,1,1,0.142857143,394.3871182,1,919.9665229,699.9161,16,350000,500,2000,150,297.4643425
928fdd7b,0,0,1,1,2,1,1,7,0,1,0,0,0,0,1,1.0,321.8168941,1,62.7215909,718.3579,16,350000,500,2000,150,351.0974236249999
89a2c9de,0,0,1,4,0,4,3,7,4,1,6,0,0,0,1,0.25,399.101067,1,267.2072768,904.9365,16,350000,500,2000,150,442.28771437499995
af9c99f1,0,2,1,3,2,14,4,0,0,1,8,0,0,0,1,0.333333333,367.2025423,1,100.0123804,400.6457,16,350000,500,2000,150,0.0
f3e91cbe,0,0,1,4,1,8,5,0,0,0,9,0,0,1,1,0.25,375.6536478,1,983.6918584,405.0111,16,350000,500,2000,150,0.0
0f55df71,0,1,1,7,1,14,4,0,4,1,1,0,0,1,1,0.142857143,32.73217607,1,296.3676068,903.0398,16,350000,500,2000,150,519.247885
ef646ba7,0,0,1,2,0,15,1,7,4,0,1,1,400,0,1,0.5,56.22020585,1,680.9779292,521.7758,16,350000,500,2000,150,260.8879
1231328f,0,2,1,6,2,4,1,7,0,1,4,1,400,1,1,0.166666667,490.2295854,1,926.7887831,1059.4142,16,350000,500,2000,150,517.78869025
80ae9ca0,0,1,1,3,1,12,2,7,4,0,2,1,1500,1,1,0.333333333,359.145137,1,464.7219562,811.8071,16,350000,500,2000,150,345.0180175
785d7c7b,0,0,1,2,0,17,4,0,0,1,8,1,800,1,0,0.5,230.25458,1,640.1314154,416.1729,16,350000,500,2000,150,0.0
05911bb9,0,0,1,3,2,10,1,7,0,1,2,0,0,1,1,0.333333333,387.0952459,1,807.1865681,808.9458,16,350000,500,2000,150,395.37225974999996
bea03660,0,0,1,6,2,15,1,0,4,1,5,1,400,0,1,0.166666667,223.684239,1,391.8939209,685.9827,16,350000,500,2000,150,394.4400525
37542434,0,1,1,6,2,10,0,7,4,0,6,0,0,1,1,0.166666667,455.5425658,1,201.2531609,736.3577,16,350000,500,2000,150,312.9520225
a39dc5f7,0,2,1,8,0,2,5,0,0,1,7,1,800,1,1,0.125,58.95315591,1,83.19367685,648.9223,16,350000,500,2000,150,373.1303224999999
737db8f0,0,0,1,2,0,18,1,7,0,0,3,0,0,1,1,0.5,310.9415807,1,938.4162756,379.4531,16,350000,500,2000,150,0.0
f79eeed6,0,2,1,1,0,16,1,7,4,0,8,1,1500,1,1,1.0,427.4170756,1,707.033888,527.2293,16,350000,500,2000,150,224.07245249999997
e3725eb1,0,2,1,7,2,14,3,0,0,1,4,1,800,1,1,0.142857143,428.5420889,1,759.0909614,720.304,16,350000,500,2000,150,352.04857999999996
3fc36e93,0,2,1,6,0,13,1,7,4,1,4,1,1500,1,1,0.166666667,169.8259225,1,612.1095775,1066.585,16,350000,500,2000,150,613.286375
68169fe2,0,2,1,1,0,15,3,0,0,0,5,1,400,1,1,1.0,110.7342915,1,153.1480837,268.541,16,350000,500,2000,150,0.0
e0020596,0,2,1,1,1,5,5,0,4,0,9,1,1500,1,1,1.0,333.3077284,1,250.5014247,569.7354,16,350000,500,2000,150,242.13754500000002
340ee2d7,0,1,1,7,2,8,2,7,4,0,6,0,0,1,1,0.142857143,448.8526132,1,996.762585,843.7988,16,350000,500,2000,150,358.61449
f26ad8e3,0,1,1,1,2,15,1,0,0,1,8,1,1500,0,1,1.0,218.2436747,1,285.1562887,422.0853,16,350000,500,2000,150,0.0
0c0f7ed6,0,1,1,8,2,18,0,0,4,1,6,1,1500,0,1,0.125,183.0066959,1,568.7279416,876.1714,16,350000,500,2000,150,503.7985549999999
9f70533d,0,1,1,4,1,11,4,7,0,1,1,0,0,1,1,0.25,87.19413312,1,372.8099892,894.6782,16,350000,500,2000,150,514.4399649999999
6f719125,0,0,1,6,2,15,5,0,4,0,6,0,0,1,1,0.166666667,32.43681892,1,132.0787823,771.7255,16,350000,500,2000,150,385.86275
e5d11605,0,2,1,6,0,7,4,0,0,1,2,0,0,0,0,0.166666667,431.4000171,1,483.2377653,455.4563,16,350000,500,2000,150,0.0
481fd456,0,1,1,4,0,8,2,0,4,1,6,0,0,0,1,0.25,161.5443736,1,530.5061001,445.3774,16,350000,500,2000,150,0.0
32c43c50,0,1,1,1,2,4,0,7,0,0,7,0,0,0,1,1.0,115.3173228,1,84.54333538,458.6998,16,350000,500,2000,150,0.0
6344e3e5,0,1,1,8,1,6,4,7,4,0,7,1,1500,1,0,0.125,38.43355169,1,35.08761122,1226.4135,16,350000,500,2000,150,613.20675
dfc8d3e7,0,1,1,2,0,19,0,0,0,1,0,1,400,0,1,0.5,176.6991767,1,285.5104487,245.1436,16,350000,500,2000,150,0.0
b234b124,0,1,1,5,1,0,4,0,0,1,1,0,0,1,1,0.2,174.6324529,1,486.2070649,524.9751,16,350000,500,2000,150,301.8606825
7c7c9cff,0,0,1,7,0,9,1,7,4,0,0,0,0,1,1,0.142857143,20.53318687,1,142.8282792,754.6305,16,350000,500,2000,150,377.31525
865e442d,0,0,1,8,1,3,3,0,4,0,3,0,0,1,1,0.125,121.8269998,1,328.5674185,740.4592,16,350000,500,2000,150,370.2296
8f5529bc,0,2,1,1,2,3,5,0,0,1,6,0,0,1,0,1.0,18.8795698,1,983.0151563,377.1183,16,350000,500,2000,150,0.0
2f8d213a,0,2,1,1,1,2,0,0,0,1,4,1,1500,0,0,1.0,144.1707139,1,172.6406408,434.5835,16,350000,500,2000,150,0.0
b3c5cc8a,0,0,1,5,1,5,1,7,4,0,4,1,400,1,1,0.2,129.6958037,1,50.41700563,777.8498,16,350000,500,2000,150,388.9249
d9f6c167,0,0,1,3,1,7,1,7,4,0,4,0,0,1,1,0.333333333,472.9267687,1,716.6315898,568.49,16,350000,500,2000,150,241.60825
3a44cd3d,0,2,1,4,1,15,2,7,4,0,9,1,800,1,1,0.25,132.364748,1,34.3682059,839.9417,16,350000,500,2000,150,419.97085
9674149a,0,2,1,5,1,16,5,0,0,1,5,0,0,0,0,0.2,417.4870367,1,745.0726146,551.5731,16,350000,500,2000,150,269.58135262499997
879c3531,0,2,1,5,2,8,4,7,4,0,0,0,0,1,0,0.2,265.9909,1,7.591416174,909.1472,16,350000,500,2000,150,454.5736
cb202aaf,0,1,1,3,0,2,3,0,4,0,9,0,0,0,1,0.333333333,375.6220151,1,222.0651745,260.1703,16,350000,500,2000,150,0.0
09bdb2ca,0,2,1,4,0,13,0,7,0,1,5,0,0,1,0,0.25,304.157683,1,993.3675009,774.3593,16,350000,500,2000,150,378.46810787499993
a86edbe8,0,0,1,7,1,2,1,7,4,1,1,1,1500,0,1,0.142857143,55.22156347,1,255.7323268,1334.4188,16,350000,500,2000,150,767.2908099999999
8b2452d9,0,2,1,8,1,6,1,0,0,1,7,0,0,1,1,0.125,193.6309061,1,736.305016,598.182,16,350000,500,2000,150,343.95464999999996
c38ac666,0,0,1,7,2,3,1,7,4,0,8,0,0,1,1,0.142857143,75.85330775,1,757.5269941,839.0187,16,350000,500,2000,150,419.50935
9d3b7fbf,0,1,1,3,0,7,1,7,4,0,5,1,1500,0,1,0.333333333,410.2496891,1,628.63949,594.4913,16,350000,500,2000,150,252.6588025
7.41E+41,0,2,1,7,2,18,3,7,4,0,4,1,400,0,0,0.142857143,162.3601141,1,176.067036,1005.4174,16,350000,500,2000,150,502.7087
c1c4b753,0,1,1,2,1,4,0,0,4,1,4,1,1500,0,0,0.5,123.9377862,1,482.2122818,664.1635,16,350000,500,2000,150,381.8940125
d8402e69,0,0,1,2,2,10,1,7,0,1,7,0,0,0,1,0.5,140.669293,1,390.6406548,806.7917,16,350000,500,2000,150,463.90522749999997
59af7be3,0,2,1,7,1,7,5,7,4,1,2,0,0,0,1,0.142857143,331.8570827,1,397.9603764,1260.9012,16,350000,500,2000,150,616.2654615
36f4d440,0,2,1,4,0,19,4,0,0,1,3,0,0,1,1,0.25,233.4610888,1,830.1169113,355.407,16,350000,500,2000,150,0.0
671dfb95,0,2,1,8,0,1,1,0,0,1,9,0,0,0,0,0.125,190.2830665,1,451.5118391,493.6581,16,350000,500,2000,150,283.85340749999995
1c0951b1,0,1,1,7,1,2,4,7,0,1,2,0,0,1,0,0.142857143,472.3545254,1,12.1157056,1165.5098,16,350000,500,2000,150,569.64291475
31ca4e08,0,1,1,6,2,10,2,0,0,0,3,1,400,1,1,0.166666667,352.8438232,1,197.8546497,610.1446,16,350000,500,2000,150,259.31145499999997
da48d73d,0,0,1,4,1,10,0,0,4,1,5,1,1500,1,0,0.25,194.0905005,1,801.4432687,750.1468,16,350000,500,2000,150,431.33440999999993
dd3d3cad,0,1,1,2,2,15,3,7,4,1,5,0,0,1,1,0.5,290.9301753,1,461.9983428,1067.4703,16,350000,500,2000,150,613.7954225
3cab674e,0,2,1,6,0,2,1,7,4,1,0,0,0,1,0,0.166666667,343.0198494,1,559.4021159,1147.3384,16,350000,500,2000,150,560.7616429999999
b45fd576,0,2,1,6,2,1,5,7,0,1,3,0,0,0,1,0.166666667,389.2571474,1,263.5214425,1006.1129,16,350000,500,2000,150,491.7376798749999
126a861d,0,1,1,6,1,7,2,7,4,0,0,0,0,0,1,0.166666667,272.6588365,1,131.0557434,794.9877,16,350000,500,2000,150,397.49385
297d8aa6,0,1,1,1,0,13,1,7,0,0,6,1,1500,1,1,1.0,22.86330738,1,789.1806524,491.3974,16,350000,500,2000,150,0.0
117398a5,0,0,1,4,1,8,3,7,0,0,7,0,0,1,0,0.25,140.1326501,1,878.9489026,712.8979,16,350000,500,2000,150,356.44895
b0b2a490,0,0,1,6,2,12,1,7,0,0,3,1,1500,0,1,0.166666667,84.94079364,1,235.9008667,852.7402,16,350000,500,2000,150,426.3701
f7e15fc5,0,2,1,6,2,8,2,0,0,1,4,0,0,1,1,0.166666667,43.72507825,1,658.4255442,517.9993,16,350000,500,2000,150,297.84959749999996
d86982f6,0,0,1,3,1,1,0,0,0,1,7,0,0,1,1,0.333333333,168.7373475,1,82.73180732,372.0548,16,350000,500,2000,150,0.0
63f469fe,0,0,1,6,2,4,5,7,4,1,0,0,0,1,0,0.166666667,145.8265927,1,622.5908979,1240.239,16,350000,500,2000,150,713.137425
c7846423,0,0,1,4,0,1,2,7,4,1,2,1,800,0,1,0.25,331.5117192,1,162.6061323,928.8188,16,350000,500,2000,150,453.96018849999996
ba614e74,0,0,1,7,1,4,0,0,0,0,9,1,1500,0,0,0.142857143,341.100303,1,243.6610125,730.509,16,350000,500,2000,150,310.466325
72062b86,0,2,1,3,1,0,2,7,4,1,3,1,800,0,0,0.333333333,297.2491829,1,234.530872,1042.2776,16,350000,500,2000,150,599.3096199999999
986f1fc7,0,1,1,6,1,0,3,7,0,1,0,0,0,1,1,0.166666667,468.7335939,1,344.673141,1005.6202,16,350000,500,2000,150,491.4968727499999
3ec0402b,0,0,1,7,1,17,0,0,4,1,1,0,0,0,1,0.142857143,373.4873023,1,13.45525774,697.8465,16,350000,500,2000,150,341.07247687499995
d9b8081b,0,0,1,1,0,11,5,7,4,0,0,0,0,1,1,1.0,4.753101209,1,349.327036,481.6799,16,350000,500,2000,150,0.0
b7fd8d88,0,2,1,7,0,0,2,7,4,0,9,0,0,0,1,0.142857143,473.1909237,1,588.0927915,640.2435,16,350000,500,2000,150,272.1034875
3cbddadd,0,2,1,1,2,0,2,0,0,1,7,1,400,0,1,1.0,191.115354,1,73.23150428,282.1234,16,350000,500,2000,150,0.0
65a4f8fa,0,0,1,2,2,3,2,0,4,1,5,0,0,1,1,0.5,276.6713874,1,309.3267742,581.4887,16,350000,500,2000,150,334.3560025
9.65E+10,0,2,1,1,1,3,1,7,4,0,7,1,1500,0,1,1.0,241.2377222,1,338.0895216,653.7947,16,350000,500,2000,150,326.89735
5d1cc5eb,0,1,1,5,0,14,4,7,4,0,0,1,1500,0,1,0.2,295.2549044,1,505.7833001,772.0908,16,350000,500,2000,150,386.0454
767d972d,0,0,1,7,0,14,5,0,0,0,8,0,0,0,1,0.142857143,364.2826058,1,892.3703707,504.3116,16,350000,500,2000,150,214.33243
ffa385aa,0,0,1,5,0,12,2,7,4,0,3,0,0,1,1,0.2,402.9646831,1,220.0099781,629.6563,16,350000,500,2000,150,267.6039275
47971c84,0,0,1,7,0,12,3,7,4,0,9,1,400,1,0,0.142857143,436.9618397,1,819.9798081,891.1097,16,350000,500,2000,150,378.72162249999997
512fd5f8,0,1,1,1,1,2,2,7,0,1,6,0,0,1,1,1.0,376.7248551,1,697.3580668,645.4604,16,350000,500,2000,150,315.4687705
2162840f,0,2,1,3,2,18,5,7,0,0,0,0,0,1,1,0.333333333,290.6310192,1,377.9881162,674.4959,16,350000,500,2000,150,337.24795
1dcab289,0,2,1,6,1,11,2,7,0,0,1,0,0,1,1,0.166666667,242.2940416,1,379.7445345,771.8152,16,350000,500,2000,150,385.9076
91be2aa9,0,1,1,6,2,7,1,0,4,1,9,1,1500,1,1,0.166666667,106.1607424,1,432.6601077,853.827,16,350000,500,2000,150,490.95052499999997
86e7f7b2,0,1,1,7,0,13,4,0,4,0,6,1,800,0,1,0.142857143,356.9777116,1,350.7532147,622.8274,16,350000,500,2000,150,264.701645
165a736d,0,0,1,4,1,14,2,0,4,1,3,0,0,1,1,0.25,220.1564879,1,240.9520426,650.6916,16,350000,500,2000,150,374.14766999999995
1dc1cb59,0,2,1,7,1,13,2,7,0,0,5,1,800,0,1,0.142857143,315.9664814,1,634.2974105,840.3239,16,350000,500,2000,150,357.1376575
0b0098d4,0,1,1,2,2,6,1,0,0,1,3,1,400,0,1,0.5,8.747773743,1,450.6210479,338.8684,16,350000,500,2000,150,0.0
ee3fc3c2,0,2,1,6,0,17,0,7,4,1,4,1,400,0,1,0.166666667,27.31076824,1,694.1075322,1147.133,16,350000,500,2000,150,659.6014749999999
20416931,0,2,1,7,2,1,2,0,0,0,7,1,1500,0,1,0.142857143,201.4478055,1,451.1460431,706.0105,16,350000,500,2000,150,353.00525
16b6bb89,0,0,1,6,1,0,5,7,4,1,8,0,0,1,1,0.166666667,149.4101174,1,302.3690338,1190.2774,16,350000,500,2000,150,684.409505
3c6af66a,0,2,1,7,2,6,1,0,4,1,0,1,800,0,1,0.142857143,134.6049596,1,466.3122159,868.6652,16,350000,500,2000,150,499.48249
55008294,0,0,1,5,2,8,3,7,0,0,4,0,0,0,1,0.2,491.1801877,1,626.9478552,635.1241,16,350000,500,2000,150,269.92774249999997
5364bdb5,0,1,1,2,1,2,2,7,4,1,7,1,800,0,1,0.5,361.2770483,1,998.6478849,985.6015,16,350000,500,2000,150,481.71273312499994
0b9409fe,0,0,1,1,1,15,4,7,0,0,6,1,1500,1,1,1.0,23.80618921,1,254.817818,677.4833,16,350000,500,2000,150,338.74165
c11af7a7,0,1,1,3,1,8,0,7,0,0,2,1,800,0,1,0.333333333,241.6591108,1,450.2066161,566.8156,16,350000,500,2000,150,283.4078
5cac2d78,0,0,1,5,0,17,3,0,4,1,5,1,1500,1,1,0.2,394.4350549,1,289.9583218,712.3792,16,350000,500,2000,150,348.17533399999996
d5d2798c,0,2,1,2,1,11,3,7,4,1,4,0,0,0,1,0.5,298.0964853,1,30.48326031,1002.1674,16,350000,500,2000,150,576.246255
7a55d7e2,0,1,1,2,0,3,2,0,4,1,2,0,0,0,1,0.5,85.15235247,1,145.645796,337.7491,16,350000,500,2000,150,0.0
d7fd097c,0,2,1,6,1,1,1,7,0,1,6,0,0,1,1,0.166666667,261.3530016,1,621.4293786,991.5906,16,350000,500,2000,150,570.164595
9fd1b0b6,0,0,1,6,1,6,0,7,0,0,3,0,0,1,1,0.166666667,376.3358743,1,84.39074657,716.4027,16,350000,500,2000,150,304.4711475
a23f043e,0,1,1,3,1,15,3,7,4,0,0,1,1500,0,1,0.333333333,326.7163438,1,663.8101053,809.1902,16,350000,500,2000,150,343.90583499999997
d6d516d0,0,1,1,5,0,2,4,0,4,1,1,0,0,1,1,0.2,27.77361674,1,373.840086,622.3022,16,350000,500,2000,150,357.823765
